event_id,event_name,user_id,session_id,event_timestamp,country,device_type,platform,app_version,experiment_id,experiment_group,search_query,product_id,quantity,unit_price,order_id
E00000210,search,U00041,S0000078,2026-08-03 20:06:25,Australia,tablet,android,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00000211,click,U00041,S0000078,2026-08-03 20:06:55,Australia,tablet,android,1.1,recommendation_v2_test,treatment,sports shoes,P005,,,
E00000212,app_open,U00041,S0000079,2026-08-09 17:50:00,Australia,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00000213,search,U00041,S0000079,2026-08-09 17:50:41,Australia,tablet,android,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00000214,click,U00041,S0000079,2026-08-09 17:51:36,Australia,tablet,android,1.1,recommendation_v2_test,treatment,running shoes,P004,,,
E00000215,app_open,U00041,S0000080,2026-08-09 13:52:00,Australia,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00000216,search,U00041,S0000080,2026-08-09 13:52:44,Australia,tablet,android,1.1,recommendation_v2_test,treatment,sports shoes,,,,
E00000217,app_open,U00042,S0000081,2026-08-09 23:19:00,India,mobile,android,1.0,recommendation_v2_test,control,,,,,
E00000218,search,U00042,S0000081,2026-08-09 23:19:38,India,mobile,android,1.0,recommendation_v2_test,control,running shoes,,,,
E00000219,app_open,U00043,S0000082,2026-08-03 08:16:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000220,search,U00043,S0000082,2026-08-03 08:16:19,Australia,tablet,web,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00000221,click,U00043,S0000082,2026-08-03 08:17:36,Australia,tablet,web,1.1,recommendation_v2_test,treatment,sunscreen,P006,,,
E00000222,add_to_cart,U00043,S0000082,2026-08-03 08:18:03,Australia,tablet,web,1.1,recommendation_v2_test,treatment,sunscreen,P006,1.0,5630.1,
E00000223,purchase,U00043,S0000082,2026-08-03 08:21:15,Australia,tablet,web,1.1,recommendation_v2_test,treatment,sunscreen,P006,1.0,5630.1,O0000007
E00000224,app_open,U00043,S0000083,2026-08-10 20:51:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000225,search,U00043,S0000083,2026-08-10 20:51:36,Australia,tablet,web,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00000226,click,U00043,S0000083,2026-08-10 20:53:14,Australia,tablet,web,1.1,recommendation_v2_test,treatment,running shoes,P006,,,
E00000227,app_open,U00044,S0000084,2026-08-01 02:34:00,India,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00000228,search,U00044,S0000084,2026-08-01 02:34:17,India,tablet,web,1.0,recommendation_v2_test,treatment,watch,,,,
E00000229,app_open,U00044,S0000085,2026-08-12 11:14:00,India,tablet,web,1.0,recommendation_v2_test,treatment,,,,,
E00000230,search,U00044,S0000085,2026-08-12 11:14:37,India,tablet,web,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00000231,app_open,U00045,S0000086,2026-08-05 13:47:00,Australia,mobile,android,1.0,recommendation_v2_test,treatment,,,,,
E00000232,search,U00045,S0000086,2026-08-05 13:47:27,Australia,mobile,android,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00000233,app_open,U00045,S0000087,2026-08-06 06:38:00,Australia,mobile,android,1.0,recommendation_v2_test,treatment,,,,,
E00000234,app_open,U00045,S0000088,2026-08-09 21:54:00,Australia,mobile,android,1.0,recommendation_v2_test,treatment,,,,,
E00000235,search,U00045,S0000088,2026-08-09 21:54:42,Australia,mobile,android,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00000236,click,U00045,S0000088,2026-08-09 21:55:07,Australia,mobile,android,1.0,recommendation_v2_test,treatment,black tshirt,P006,,,
E00000237,app_open,U00046,S0000089,2026-08-09 06:57:00,Australia,tablet,ios,1.0,recommendation_v2_test,treatment,,,,,
E00000238,search,U00046,S0000089,2026-08-09 06:57:34,Australia,tablet,ios,1.0,recommendation_v2_test,treatment,watch,,,,
E00000239,click,U00046,S0000089,2026-08-09 06:57:46,Australia,tablet,ios,1.0,recommendation_v2_test,treatment,watch,P004,,,
E00000240,app_open,U00047,S0000090,2026-08-01 10:51:00,Germany,mobile,web,1.0,recommendation_v2_test,treatment,,,,,
E00000241,search,U00047,S0000090,2026-08-01 10:51:55,Germany,mobile,web,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00000242,click,U00047,S0000090,2026-08-01 10:53:40,Germany,mobile,web,1.0,recommendation_v2_test,treatment,sunscreen,P004,,,
E00000243,app_open,U00047,S0000091,2026-08-04 02:00:00,Germany,mobile,web,1.0,recommendation_v2_test,treatment,,,,,
E00000244,search,U00047,S0000091,2026-08-04 02:00:58,Germany,mobile,web,1.0,recommendation_v2_test,treatment,watch,,,,
E00000245,click,U00047,S0000091,2026-08-04 02:01:34,Germany,mobile,web,1.0,recommendation_v2_test,treatment,watch,P001,,,
E00000246,app_open,U00048,S0000092,2026-08-05 21:04:00,Germany,tablet,ios,1.0,recommendation_v2_test,control,,,,,
E00000247,search,U00048,S0000092,2026-08-05 21:04:38,Germany,tablet,ios,1.0,recommendation_v2_test,control,sunscreen,,,,
E00000248,click,U00048,S0000092,2026-08-05 21:05:56,Germany,tablet,ios,1.0,recommendation_v2_test,control,sunscreen,P005,,,
E00000249,app_open,U00049,S0000093,2026-08-05 03:36:00,UK,tablet,android,1.1,recommendation_v2_test,treatment,,,,,
E00000250,search,U00049,S0000093,2026-08-05 03:36:28,UK,tablet,android,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00000251,click,U00049,S0000093,2026-08-05 03:36:45,UK,tablet,android,1.1,recommendation_v2_test,treatment,running shoes,P005,,,
E00000252,add_to_cart,U00049,S0000093,2026-08-05 03:38:55,UK,tablet,android,1.1,recommendation_v2_test,treatment,running shoes,P005,1.0,3594.87,
E00000253,app_open,U00050,S0000094,2026-08-11 13:55:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000254,app_open,U00050,S0000095,2026-08-14 10:25:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000255,search,U00050,S0000095,2026-08-14 10:25:53,Australia,tablet,web,1.1,recommendation_v2_test,treatment,watch,,,,
E00000256,click,U00050,S0000095,2026-08-14 10:27:05,Australia,tablet,web,1.1,recommendation_v2_test,treatment,watch,P005,,,
E00000257,app_open,U00050,S0000096,2026-08-06 06:55:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000258,search,U00050,S0000096,2026-08-06 06:55:55,Australia,tablet,web,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00000259,app_open,U00050,S0000097,2026-08-03 03:11:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000260,search,U00050,S0000097,2026-08-03 03:11:28,Australia,tablet,web,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00000261,click,U00050,S0000097,2026-08-03 03:12:33,Australia,tablet,web,1.1,recommendation_v2_test,treatment,sunscreen,P002,,,
E00000262,add_to_cart,U00050,S0000097,2026-08-03 03:15:31,Australia,tablet,web,1.1,recommendation_v2_test,treatment,sunscreen,P002,1.0,1654.64,
E00000263,purchase,U00050,S0000097,2026-08-03 03:19:05,Australia,tablet,web,1.1,recommendation_v2_test,treatment,sunscreen,P002,1.0,1654.64,O0000008
E00000264,app_open,U00051,S0000098,2026-08-09 13:10:00,India,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00000265,search,U00051,S0000098,2026-08-09 13:10:54,India,desktop,web,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00000266,click,U00051,S0000098,2026-08-09 13:12:05,India,desktop,web,1.1,recommendation_v2_test,treatment,sunscreen,P006,,,
E00000267,app_open,U00051,S0000099,2026-08-06 08:52:00,India,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00000268,search,U00051,S0000099,2026-08-06 08:52:25,India,desktop,web,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00000269,click,U00051,S0000099,2026-08-06 08:53:37,India,desktop,web,1.1,recommendation_v2_test,treatment,black tshirt,P005,,,
E00000270,app_open,U00051,S0000100,2026-08-12 00:21:00,India,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00000271,app_open,U00051,S0000101,2026-08-09 04:41:00,India,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00000272,search,U00051,S0000101,2026-08-09 04:41:54,India,desktop,web,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00000273,click,U00051,S0000101,2026-08-09 04:42:11,India,desktop,web,1.1,recommendation_v2_test,treatment,running shoes,P001,,,
E00000274,app_open,U00051,S0000102,2026-08-08 20:32:00,India,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00000275,search,U00051,S0000102,2026-08-08 20:32:21,India,desktop,web,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00000276,click,U00051,S0000102,2026-08-08 20:34:09,India,desktop,web,1.1,recommendation_v2_test,treatment,running shoes,P004,,,
E00000277,app_open,U00052,S0000103,2026-08-05 19:46:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000278,app_open,U00053,S0000104,2026-08-14 18:12:00,UK,mobile,android,1.1,recommendation_v2_test,treatment,,,,,
E00000279,search,U00053,S0000104,2026-08-14 18:12:27,UK,mobile,android,1.1,recommendation_v2_test,treatment,running shoes,,,,
E00000280,app_open,U00054,S0000105,2026-08-09 14:47:00,Germany,mobile,android,1.0,recommendation_v2_test,treatment,,,,,
E00000281,search,U00054,S0000105,2026-08-09 14:47:35,Germany,mobile,android,1.0,recommendation_v2_test,treatment,watch,,,,
E00000282,app_open,U00055,S0000106,2026-08-06 04:45:00,Germany,mobile,android,1.0,recommendation_v2_test,treatment,,,,,
E00000283,search,U00055,S0000106,2026-08-06 04:45:59,Germany,mobile,android,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00000284,click,U00055,S0000106,2026-08-06 04:46:15,Germany,mobile,android,1.0,recommendation_v2_test,treatment,sports shoes,P006,,,
E00000285,app_open,U00056,S0000107,2026-08-05 01:38:00,Australia,desktop,web,1.0,recommendation_v2_test,treatment,,,,,
E00000286,search,U00056,S0000107,2026-08-05 01:38:49,Australia,desktop,web,1.0,recommendation_v2_test,treatment,watch,,,,
E00000287,app_open,U00057,S0000108,2026-08-03 06:36:00,Germany,mobile,ios,1.0,recommendation_v2_test,control,,,,,
E00000288,search,U00057,S0000108,2026-08-03 06:36:42,Germany,mobile,ios,1.0,recommendation_v2_test,control,running shoes,,,,
E00000289,app_open,U00057,S0000109,2026-08-11 03:44:00,Germany,mobile,ios,1.0,recommendation_v2_test,control,,,,,
E00000290,search,U00057,S0000109,2026-08-11 03:44:38,Germany,mobile,ios,1.0,recommendation_v2_test,control,watch,,,,
E00000291,app_open,U00057,S0000110,2026-08-01 21:56:00,Germany,mobile,ios,1.0,recommendation_v2_test,control,,,,,
E00000292,search,U00057,S0000110,2026-08-01 21:56:44,Germany,mobile,ios,1.0,recommendation_v2_test,control,sports shoes,,,,
E00000293,app_open,U00058,S0000111,2026-08-01 04:23:00,Australia,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00000294,search,U00058,S0000111,2026-08-01 04:23:58,Australia,desktop,android,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00000295,app_open,U00058,S0000112,2026-08-04 00:52:00,Australia,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00000296,search,U00058,S0000112,2026-08-04 00:52:46,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00000297,app_open,U00058,S0000113,2026-08-03 02:03:00,Australia,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00000298,search,U00058,S0000113,2026-08-03 02:03:12,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00000299,click,U00058,S0000113,2026-08-03 02:03:44,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,P003,,,
E00000300,add_to_cart,U00058,S0000113,2026-08-03 02:04:35,Australia,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,P003,1.0,940.11,
E00000301,app_open,U00059,S0000114,2026-08-13 20:04:00,India,tablet,android,1.0,recommendation_v2_test,treatment,,,,,
E00000302,search,U00059,S0000114,2026-08-13 20:04:50,India,tablet,android,1.0,recommendation_v2_test,treatment,sunscreen,,,,
E00000303,app_open,U00059,S0000115,2026-08-11 03:46:00,India,tablet,android,1.0,recommendation_v2_test,treatment,,,,,
E00000304,search,U00059,S0000115,2026-08-11 03:46:58,India,tablet,android,1.0,recommendation_v2_test,treatment,watch,,,,
E00000305,click,U00059,S0000115,2026-08-11 03:47:44,India,tablet,android,1.0,recommendation_v2_test,treatment,watch,P004,,,
E00000306,app_open,U00059,S0000116,2026-08-01 16:01:00,India,tablet,android,1.0,recommendation_v2_test,treatment,,,,,
E00000307,search,U00059,S0000116,2026-08-01 16:01:52,India,tablet,android,1.0,recommendation_v2_test,treatment,black tshirt,,,,
E00000308,app_open,U00060,S0000117,2026-08-02 02:10:00,Australia,tablet,android,1.1,recommendation_v2_test,control,,,,,
E00000309,search,U00060,S0000117,2026-08-02 02:10:58,Australia,tablet,android,1.1,recommendation_v2_test,control,sunscreen,,,,
E00000310,app_open,U00060,S0000118,2026-08-12 23:58:00,Australia,tablet,android,1.1,recommendation_v2_test,control,,,,,
E00000311,search,U00060,S0000118,2026-08-12 23:58:11,Australia,tablet,android,1.1,recommendation_v2_test,control,black tshirt,,,,
E00000312,click,U00060,S0000118,2026-08-12 23:58:35,Australia,tablet,android,1.1,recommendation_v2_test,control,black tshirt,P005,,,
E00000313,app_open,U00060,S0000119,2026-08-02 02:27:00,Australia,tablet,android,1.1,recommendation_v2_test,control,,,,,
E00000314,search,U00060,S0000119,2026-08-02 02:27:38,Australia,tablet,android,1.1,recommendation_v2_test,control,sunscreen,,,,
E00000315,app_open,U00061,S0000120,2026-08-13 16:26:00,Germany,tablet,web,1.0,recommendation_v2_test,control,,,,,
E00000316,search,U00061,S0000120,2026-08-13 16:26:38,Germany,tablet,web,1.0,recommendation_v2_test,control,sunscreen,,,,
E00000317,app_open,U00061,S0000121,2026-08-08 21:05:00,Germany,tablet,web,1.0,recommendation_v2_test,control,,,,,
E00000318,search,U00061,S0000121,2026-08-08 21:05:25,Germany,tablet,web,1.0,recommendation_v2_test,control,sunscreen,,,,
E00000319,app_open,U00062,S0000122,2026-08-01 15:27:00,Australia,desktop,web,1.0,recommendation_v2_test,control,,,,,
E00000320,search,U00062,S0000122,2026-08-01 15:27:32,Australia,desktop,web,1.0,recommendation_v2_test,control,sunscreen,,,,
E00000321,app_open,U00063,S0000123,2026-08-08 08:01:00,UK,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00000322,search,U00063,S0000123,2026-08-08 08:01:32,UK,desktop,android,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00000323,app_open,U00064,S0000124,2026-08-10 10:53:00,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,,,,,
E00000324,search,U00064,S0000124,2026-08-10 10:53:31,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00000325,click,U00064,S0000124,2026-08-10 10:54:15,Germany,mobile,ios,1.0,recommendation_v2_test,treatment,sports shoes,P005,,,
E00000326,app_open,U00065,S0000125,2026-08-08 08:01:00,Germany,tablet,web,1.0,recommendation_v2_test,control,,,,,
E00000327,search,U00065,S0000125,2026-08-08 08:01:17,Germany,tablet,web,1.0,recommendation_v2_test,control,sunscreen,,,,
E00000328,app_open,U00065,S0000126,2026-08-02 21:16:00,Germany,tablet,web,1.0,recommendation_v2_test,control,,,,,
E00000329,search,U00065,S0000126,2026-08-02 21:16:09,Germany,tablet,web,1.0,recommendation_v2_test,control,black tshirt,,,,
E00000330,click,U00065,S0000126,2026-08-02 21:18:01,Germany,tablet,web,1.0,recommendation_v2_test,control,black tshirt,P002,,,
E00000331,add_to_cart,U00065,S0000126,2026-08-02 21:19:07,Germany,tablet,web,1.0,recommendation_v2_test,control,black tshirt,P002,1.0,3620.74,
E00000332,app_open,U00066,S0000127,2026-08-14 18:50:00,UK,desktop,android,1.1,recommendation_v2_test,control,,,,,
E00000333,search,U00066,S0000127,2026-08-14 18:50:52,UK,desktop,android,1.1,recommendation_v2_test,control,watch,,,,
E00000334,click,U00066,S0000127,2026-08-14 18:51:25,UK,desktop,android,1.1,recommendation_v2_test,control,watch,P006,,,
E00000335,add_to_cart,U00066,S0000127,2026-08-14 18:53:58,UK,desktop,android,1.1,recommendation_v2_test,control,watch,P006,1.0,5014.29,
E00000336,app_open,U00066,S0000128,2026-08-09 10:42:00,UK,desktop,android,1.1,recommendation_v2_test,control,,,,,
E00000337,search,U00066,S0000128,2026-08-09 10:42:30,UK,desktop,android,1.1,recommendation_v2_test,control,black tshirt,,,,
E00000338,click,U00066,S0000128,2026-08-09 10:43:08,UK,desktop,android,1.1,recommendation_v2_test,control,black tshirt,P004,,,
E00000339,app_open,U00066,S0000129,2026-08-10 23:47:00,UK,desktop,android,1.1,recommendation_v2_test,control,,,,,
E00000340,search,U00066,S0000129,2026-08-10 23:47:25,UK,desktop,android,1.1,recommendation_v2_test,control,sunscreen,,,,
E00000341,app_open,U00067,S0000130,2026-08-12 05:10:00,India,tablet,android,1.0,recommendation_v2_test,treatment,,,,,
E00000342,search,U00067,S0000130,2026-08-12 05:10:35,India,tablet,android,1.0,recommendation_v2_test,treatment,running shoes,,,,
E00000343,click,U00067,S0000130,2026-08-12 05:11:34,India,tablet,android,1.0,recommendation_v2_test,treatment,running shoes,P002,,,
E00000344,add_to_cart,U00067,S0000130,2026-08-12 05:12:10,India,tablet,android,1.0,recommendation_v2_test,treatment,running shoes,P002,1.0,3127.85,
E00000345,app_open,U00068,S0000131,2026-08-14 06:44:00,Australia,desktop,ios,1.0,recommendation_v2_test,treatment,,,,,
E00000346,search,U00068,S0000131,2026-08-14 06:44:17,Australia,desktop,ios,1.0,recommendation_v2_test,treatment,sports shoes,,,,
E00000347,app_open,U00069,S0000132,2026-08-06 06:15:00,Germany,mobile,web,1.1,recommendation_v2_test,treatment,,,,,
E00000348,search,U00069,S0000132,2026-08-06 06:15:51,Germany,mobile,web,1.1,recommendation_v2_test,treatment,sunscreen,,,,
E00000349,click,U00069,S0000132,2026-08-06 06:17:47,Germany,mobile,web,1.1,recommendation_v2_test,treatment,sunscreen,P001,,,
E00000350,app_open,U00069,S0000133,2026-08-05 12:25:00,Germany,mobile,web,1.1,recommendation_v2_test,treatment,,,,,
E00000351,search,U00069,S0000133,2026-08-05 12:25:06,Germany,mobile,web,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00000352,app_open,U00070,S0000134,2026-08-02 20:10:00,Australia,tablet,web,1.1,recommendation_v2_test,treatment,,,,,
E00000353,search,U00070,S0000134,2026-08-02 20:10:08,Australia,tablet,web,1.1,recommendation_v2_test,treatment,watch,,,,
E00000354,app_open,U00071,S0000135,2026-08-10 03:19:00,Germany,desktop,android,1.0,recommendation_v2_test,treatment,,,,,
E00000355,search,U00071,S0000135,2026-08-10 03:19:30,Germany,desktop,android,1.0,recommendation_v2_test,treatment,watch,,,,
E00000356,app_open,U00072,S0000136,2026-08-11 03:12:00,Germany,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00000357,search,U00072,S0000136,2026-08-11 03:12:10,Germany,desktop,web,1.1,recommendation_v2_test,treatment,black tshirt,,,,
E00000358,click,U00072,S0000136,2026-08-11 03:12:46,Germany,desktop,web,1.1,recommendation_v2_test,treatment,black tshirt,P004,,,
E00000359,add_to_cart,U00072,S0000136,2026-08-11 03:14:45,Germany,desktop,web,1.1,recommendation_v2_test,treatment,black tshirt,P004,1.0,3770.22,
E00000360,app_open,U00072,S0000137,2026-08-12 19:06:00,Germany,desktop,web,1.1,recommendation_v2_test,treatment,,,,,
E00000361,search,U00072,S0000137,2026-08-12 19:06:34,Germany,desktop,web,1.1,recommendation_v2_test,treatment,watch,,,,
E00000362,click,U00072,S0000137,2026-08-12 19:06:54,Germany,desktop,web,1.1,recommendation_v2_test,treatment,watch,P003,,,
